patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsup;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
501.0;456.4;;;;;;;;;;;;;;1.1750847;-0.30512404;-0.13061923;;;;;358.8
501.0;456.4;;;;;;;;;;;;;;;;;-57.73339;-31.57903;16.621143;;368.4
501.0;456.4;;;;;;;;;;;;;;1.1278421;-0.48414564;-0.0050050355;;;;;368.4
501.0;456.4;;;;;;;;;;;;;;;;;-42.66488;-27.043215;16.060366;;368.4
501.0;456.4;;;;;;;;;;;;;;1.1173437;-0.66335034;0.12335581;;;;;368.4
561.0;457.1;;;;;;;;;;;;;;;;;-18.501846;-19.676807;15.102847;;378.1
561.0;457.1;;;;;;;;;;;;;;1.079989;-0.75557727;0.17554247;;;;;378.1
561.0;457.1;;;;;;;;;;;;;;;;;7.805109;-12.539292;14.584033;;378.1
561.0;457.1;;;;;;;;;;;;;;0.9971008;-0.79622793;0.118533894;;;;;378.1
561.0;457.1;;;;;;;;;;;;;;;;;33.71151;-8.461257;14.069033;;387.8
561.0;457.1;;;;;;;;;;;;;;0.90591145;-0.7500229;-0.02191229;;;;;387.8
561.0;457.1;;;;;;;;;;;;;;;;;57.94702;-7.869961;12.798699;;387.8
561.0;457.1;;;;;;;;;;;;;;0.8287606;-0.64925075;-0.18207343;;;;;387.8
561.0;457.1;;;;;;;;;;;;;;;;;80.33997;-9.537035;11.37196;;397.5
561.0;457.1;;;;;;;;;;;;;;0.77175206;-0.51850945;-0.31598866;;;;;397.5
561.0;457.1;;;;;;;;;;;;;;;;;99.967186;-12.852107;10.54033;;397.5
561.0;457.1;;;;;;;;;;;;;;0.7608875;-0.39362773;-0.41114536;;;;;397.5
561.0;516.6;;;;;;;;;;;;;;;;;117.10334;-16.926329;10.097812;;407.0
561.0;516.6;;;;;;;;;;;;;;0.7895138;-0.27381206;-0.46168402;;;;;407.0
561.0;516.6;;;;;;;;;;;;;;;;;124.72152;-20.893734;9.571368;;407.0
561.0;516.6;;;;;;;;;;;;;;0.85976744;-0.14795373;-0.4839015;;;;;407.0
561.0;516.6;;;;;;;;;;;;;;;;;124.988556;-23.556475;9.220405;;416.7
561.0;516.6;;;;;;;;;;;;;;0.9370403;-0.04693747;-0.507828;;;;;416.7
561.0;516.6;;;;;;;;;;;;;;;;;124.988556;-24.307993;9.01822;;416.7
561.0;516.6;;;;;;;;;;;;;;0.9983215;0.035950806;-0.51783806;;;;;416.7
561.0;516.6;;;;;;;;;;;;;;;;;124.90845;-23.056734;8.926664;;426.2
561.0;516.6;;;;;;;;;;;;;;1.0361644;0.10382397;-0.5024567;;;;;426.2
561.0;516.6;;;;;;;;;;;;;;;;;120.99826;-20.409252;9.037293;;426.2
561.0;516.6;;;;;;;;;;;;;;1.0524002;0.16559343;-0.48750266;;;;;426.2
623.0;517.7;;;;;;;;;;;;;;;;;109.87426;-17.132328;9.823145;;435.7
623.0;517.7;;;;;;;;;;;;;;1.0329905;0.21320231;-0.49287394;;;;;435.7
623.0;517.7;;;;;;;;;;;;;;;;;98.872345;-14.358959;10.830256;;435.7
623.0;517.7;;;;;;;;;;;;;;0.9879452;0.23487045;-0.51423687;;;;;435.7
623.0;517.7;;;;;;;;;;;;;;;;;90.12497;-12.7719965;11.707664;;445.4
623.0;517.7;;;;;;;;;;;;;;0.9335612;0.2529374;-0.53297526;;;;;445.4
623.0;517.7;;;;;;;;;;;;;;;;;81.84301;-12.955108;12.638477;;445.4
623.0;517.7;;;;;;;;;;;;;;0.8967559;0.24872585;-0.5427412;;;;;445.4
623.0;517.7;;;;;;;;;;;;;;;;;73.8319;-13.134403;13.420515;;455.0
623.0;517.7;;;;;;;;;;;;;;0.86880094;0.23731193;-0.5468917;;;;;455.0
623.0;517.7;;;;;;;;;;;;;;;;;67.205574;-13.3137;14.004181;;455.0
623.0;517.7;;;;;;;;;;;;;;0.8542741;0.22669148;-0.55525374;;;;;455.0
623.0;531.5;;;;;;;;;;;;;;;;;62.795647;-13.573108;14.339885;;464.6
623.0;531.5;;;;;;;;;;;;;;0.8434706;0.2280343;-0.562212;;;;;464.6
623.0;531.5;;;;;;;;;;;;;;;;;59.55306;-13.882107;14.305552;;464.6
623.0;531.5;;;;;;;;;;;;;;0.832667;0.24744408;-0.5614185;;;;;464.6
623.0;531.5;;;;;;;;;;;;;;;;;56.539352;-14.584033;14.007996;;474.3
623.0;531.5;;;;;;;;;;;;;;0.84035766;0.2229072;-0.5620289;;;;;474.3
623.0;531.5;;;;;;;;;;;;;;;;;54.25428;-14.43907;13.927884;;474.3
623.0;531.5;;;;;;;;;;;;;;0.8417005;0.23944822;-0.54963833;;;;;474.3
623.0;531.5;;;;;;;;;;;;;;;;;51.824245;-14.641255;14.980773;;483.9
623.0;531.5;;;;;;;;;;;;;;0.8361461;0.22779016;-0.55330056;;;;;483.9
623.0;531.5;;;;;;;;;;;;;;;;;49.279766;-14.175848;15.583514;;483.9
623.0;531.5;;;;;;;;;;;;;;0.8415784;0.23224586;-0.55818355;;;;;483.9
683.0;576.7;;;;;;;;;;;;;;;;;46.407207;-13.641774;16.636404;;493.3
683.0;576.7;;;;;;;;;;;;;;0.8417615;0.22894986;-0.55854976;;;;;493.3
683.0;576.7;;;;;;;;;;;;;;;;;43.771175;-13.569293;17.715994;;493.3
683.0;576.7;;;;;;;;;;;;;;0.8568377;0.21460617;-0.55940425;;;;;493.3
683.0;576.7;;;;;;;;;;;;;;;;;41.909542;-13.11533;18.719292;;503.0
