patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsdown;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
791.0;641.2;;;;;;;;;;;;;;;;;124.69863;8.568071;20.584734;;503.5
791.0;641.2;;;;;;;;;;;;;;0.5884579;0.14069033;-0.4126713;;;;;503.5
791.0;641.2;;;;;;;;;;;;;;;;;124.938965;7.6258125;21.061586;;503.5
791.0;641.2;;;;;;;;;;;;;;0.5500046;0.18683432;-0.4329966;;;;;503.5
791.0;641.2;;;;;;;;;;;;;;;;;124.988556;6.1761837;22.400585;;513.2
791.0;641.2;;;;;;;;;;;;;;0.529252;0.24884793;-0.46089053;;;;;513.2
791.0;641.2;;;;;;;;;;;;;;;;;124.988556;4.3908505;23.907438;;513.2
791.0;641.2;;;;;;;;;;;;;;0.52424693;0.29609057;-0.48335215;;;;;513.2
791.0;656.2;;;;;;;;;;;;;;;;;124.988556;3.3112583;25.46388;;522.8
791.0;656.2;;;;;;;;;;;;;;0.49293497;0.35065767;-0.48731956;;;;;522.8
791.0;656.2;;;;;;;;;;;;;;;;;124.94278;2.7924435;26.558733;;522.8
791.0;656.2;;;;;;;;;;;;;;0.4776757;0.41273233;-0.49623096;;;;;522.8
791.0;656.2;;;;;;;;;;;;;;;;;124.60707;2.910703;27.317883;;532.5
791.0;656.2;;;;;;;;;;;;;;0.47285378;0.4871975;-0.4903714;;;;;532.5
791.0;656.2;;;;;;;;;;;;;;;;;123.65718;4.3107395;27.82525;;532.5
791.0;656.2;;;;;;;;;;;;;;0.45020905;0.54811245;-0.46229437;;;;;532.5
791.0;656.2;;;;;;;;;;;;;;;;;120.387886;5.32548;28.695028;;542.2
